date,julian,tree.id,species,circuit,bcon,bbrk,fbud,fopn,fpst,sex,length,width,lfin,l75,l95,tip,comments
6/5/01,156,QUVE-03,QUVE,86,BB,100,NA,0,0,NA,0,0,53,75,40,0,NA
6/13/01,164,QUVE-03,QUVE,86,BB,100,NA,0,0,NA,0,0,65,80,60,0,NA
6/19/01,170,QUVE-03,QUVE,86,BB,100,NA,0,0,NA,0,0,88,80,90,0,NA
6/26/01,177,QUVE-03,QUVE,86,BB,100,NA,0,0,NA,0,0,93,80,95,0,NA
4/3/02,93,QUVE-03,QUVE,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/02,98,QUVE-03,QUVE,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/02,102,QUVE-03,QUVE,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/16/02,106,QUVE-03,QUVE,46,MS,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
4/19/02,109,QUVE-03,QUVE,46,VS,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
4/24/02,114,QUVE-03,QUVE,46,VS,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
4/30/02,120,QUVE-03,QUVE,46,BB,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/6/02,126,QUVE-03,QUVE,46,BB,5,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/9/02,129,QUVE-03,QUVE,46,BB,50,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/14/02,134,QUVE-03,QUVE,46,BB,90,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/19/02,139,QUVE-03,QUVE,46,BB,98,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/23/02,143,QUVE-03,QUVE,46,BB,99,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/28/02,148,QUVE-03,QUVE,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/02,153,QUVE-03,QUVE,46,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/02,158,QUVE-03,QUVE,46,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/02,162,QUVE-03,QUVE,46,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/02,168,QUVE-03,QUVE,46,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/02,176,QUVE-03,QUVE,46,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/2/02,183,QUVE-03,QUVE,46,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/03,91,QUVE-03,QUVE,47,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/03,100,QUVE-03,QUVE,47,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/15/03,105,QUVE-03,QUVE,47,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/03,111,QUVE-03,QUVE,47,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/28/03,118,QUVE-03,QUVE,47,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/03,121,QUVE-03,QUVE,47,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/5/03,125,QUVE-03,QUVE,47,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/9/03,129,QUVE-03,QUVE,47,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/03,135,QUVE-03,QUVE,47,BB,3,VS,0,0,NA,NA,NA,NA,NA,NA,NA,NA
5/20/03,140,QUVE-03,QUVE,47,BB,40,BB,45,0,NA,NA,NA,NA,NA,NA,NA,NA
5/27/03,147,QUVE-03,QUVE,47,BB,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/03,153,QUVE-03,QUVE,47,BB,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/03,157,QUVE-03,QUVE,47,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/03,163,QUVE-03,QUVE,47,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/03,168,QUVE-03,QUVE,47,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/03,174,QUVE-03,QUVE,47,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/04,90,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/7/04,98,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/04,103,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/04,110,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/22/04,113,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/04,118,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/30/04,121,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/04,125,QUVE-03,QUVE,38,BB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/04,131,QUVE-03,QUVE,38,BB,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/14/04,135,QUVE-03,QUVE,38,BB,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/04,140,QUVE-03,QUVE,38,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/04,146,QUVE-03,QUVE,38,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/04,152,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/04,156,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/04,163,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/17/04,169,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/04,177,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/05,89,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/6/05,96,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/05,104,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/05,109,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/22/05,112,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/26/05,116,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/05,122,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/05,126,QUVE-03,QUVE,38,BB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/05,130,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/14/05,134,QUVE-03,QUVE,38,BB,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/05,137,QUVE-03,QUVE,38,BB,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/05,141,QUVE-03,QUVE,38,BB,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/05,147,QUVE-03,QUVE,38,BB,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/05,152,QUVE-03,QUVE,38,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/7/05,158,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/10/05,161,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/05,165,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/05,171,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/05,178,QUVE-03,QUVE,38,BB ,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/06,90,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/06,100,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/06,107,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/06,111,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/28/06,118,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/06,124,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/06,128,QUVE-03,QUVE,38,BB,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/06,131,QUVE-03,QUVE,38,BB,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/06,137,QUVE-03,QUVE,38,BB,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/22/06,142,QUVE-03,QUVE,38,BB,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/06,147,QUVE-03,QUVE,38,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,some flwrs on
6/1/06,152,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 
6/6/06,157,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 
6/13/06,164,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 
6/19/06,170,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 
6/27/06,178,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, 
3/30/07,89,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/07,99,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/07,109,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/07,114,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/30/07,120,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/07,124,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/07,128,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/07,131,QUVE-03,QUVE,38,BB,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/07,135,QUVE-03,QUVE,38,BB,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/07,141,QUVE-03,QUVE,38,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/07,145,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/30/07,150,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/07,159,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/14/07,165,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/24/07,175,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/2/08,93,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/08,100,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/08,108,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/08,114,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/08,118,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/08,122,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/08,127,QUVE-03,QUVE,38,BB,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/08,132,QUVE-03,QUVE,38,BB,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/08,136,QUVE-03,QUVE,38,BB,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/08,142,QUVE-03,QUVE,38,BB,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/08,150,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/5/08,157,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/11/08,163,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/18/08,170,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/25/08,177,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/09,91,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/09,99,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/15/09,105,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/09,113,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/09,117,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/09,121,QUVE-03,QUVE,38,BB,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/09,124,QUVE-03,QUVE,38,BB,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/09,127,QUVE-03,QUVE,38,BB,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/09,131,QUVE-03,QUVE,38,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/09,135,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/09,141,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/26/09,146,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/1/09,152,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/8/09,159,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/09,166,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/23/09,174,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/10,91,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/8/10,98,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/13/10,103,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/20/10,110,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/23/10,113,QUVE-03,QUVE,38,BB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/10,119,QUVE-03,QUVE,38,BB,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/4/10,124,QUVE-03,QUVE,38,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/10,130,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/10,137,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/10,141,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/26/10,146,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/2/10,153,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/10,160,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/15/10,166,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/6/11,96,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/11,104,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/11,111,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/26/11,116,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/11,119,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/11,122,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/11,126,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/11,130,QUVE-03,QUVE,38,BB,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/13/11,133,QUVE-03,QUVE,38,BB,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/19/11,139,QUVE-03,QUVE,38,BB,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/11,145,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/11,151,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/11,157,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/13/11,164,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/11,171,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/22/12,82,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/12,89,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/5/12,96,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/12,103,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/12,109,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/12,115,QUVE-03,QUVE,38,BB,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/30/12,121,QUVE-03,QUVE,38,BB,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/12,128,QUVE-03,QUVE,38,BB,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/11/12,132,QUVE-03,QUVE,38,BB,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/17/12,138,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/21/12,142,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/25/12,146,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/31/12,152,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/12,158,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/12,164,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/12,172,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/4/13,94,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/10/13,100,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/13,107,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/13,114,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/13,119,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/13,122,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/6/13,126,QUVE-03,QUVE,38,BB,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/10/13,130,QUVE-03,QUVE,38,BB,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/14/13,134,QUVE-03,QUVE,38,BB,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flwrs still on
5/19/13,139,QUVE-03,QUVE,38,BB,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/27/13,147,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/4/13,155,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/12/13,163,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/20/13,171,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/27/13,178,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/1/14,91,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/9/14,99,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/14,104,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/14,108,QUVE-03,QUVE,38,NS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/24/14,114,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/29/14,119,QUVE-03,QUVE,38,SS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/7/14,127,QUVE-03,QUVE,38,MS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/12/14,132,QUVE-03,QUVE,38,VS,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/15/14,135,QUVE-03,QUVE,38,BB,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/20/14,140,QUVE-03,QUVE,38,BB,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/29/14,149,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/3/14,154,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/14,160,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/16/14,167,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/24/14,175,QUVE-03,QUVE,38,BB,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/23/90,82,QUVE-04,QUVE,71,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/27/90,86,QUVE-04,QUVE,70,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/2/90,92,QUVE-04,QUVE,77,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/90,101,QUVE-04,QUVE,70,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/28/90,118,QUVE-04,QUVE,75,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/1/90,121,QUVE-04,QUVE,75,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/4/90,124,QUVE-04,QUVE,75,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/7/90,127,QUVE-04,QUVE,75,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/11/90,131,QUVE-04,QUVE,75,BB,8,NA,0,0,NA,2,0,0,0,0,0,NA
5/14/90,134,QUVE-04,QUVE,75,BB,20,NA,0,0,NA,NA,0,8,0,0,0,NA
5/18/90,138,QUVE-04,QUVE,75,BB,80,NA,0,0,NA,NA,0,15,0,0,0,NA
5/24/90,144,QUVE-04,QUVE,74,BB,80,NA,0,0,NA,NA,0,20,0,0,0,NA
5/30/90,150,QUVE-04,QUVE,75,BB,100,NA,0,0,NA,8,0,33,0,0,0,NA
6/5/90,156,QUVE-04,QUVE,75,BB,100,NA,0,0,NA,15,0,50,0,0,0,NA
6/8/90,159,QUVE-04,QUVE,75,BB,100,NA,0,0,NA,21,0,80,80,30,0,NA
6/12/90,163,QUVE-04,QUVE,75,BB,100,NA,0,0,NA,22,0,80,80,80,0,NA
6/18/90,169,QUVE-04,QUVE,75,BB,100,NA,0,0,NA,26,0,100,80,100,0,NA
6/22/90,173,QUVE-04,QUVE,75,BB,100,NA,0,0,NA,26,0,100,80,100,0,NA
6/27/90,178,QUVE-04,QUVE,75,BB,100,NA,0,0,NA,26,0,100,80,100,0,NA
7/2/90,183,QUVE-04,QUVE,75,BB,100,NA,0,0,NA,26,0,100,80,100,0,NA
7/9/90,190,QUVE-04,QUVE,75,BB,100,NA,0,0,NA,26,0,100,80,100,0,NA
3/21/91,80,QUVE-04,QUVE,75,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/28/91,87,QUVE-04,QUVE,75,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/2/91,92,QUVE-04,QUVE,75,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
